Id;Name;ParentId;Depth;Classification;Jurisdiction
13255;Sparkasse Hattingen;;0;Sparkasse;Nordrhein-Westfalen
13018;Sparkasse Hegau-Bodensee;;0;Sparkasse;Baden-Württemberg
13019;Sparkasse Heidelberg;;0;Sparkasse;Baden-Württemberg
13374;Sparkasse Hennstedt-Wesselburen;;0;Sparkasse;Schleswig-Holstein
13256;Sparkasse Herford;;0;Sparkasse;Nordrhein-Westfalen
13257;Sparkasse Hilden-Ratingen-Velbert;;0;Sparkasse;Nordrhein-Westfalen
13198;Sparkasse Hildesheim;;0;Sparkasse;Niedersachsen
13080;Sparkasse Hochfranken;;0;Sparkasse;Bayern
13020;Sparkasse Hochrhein;;0;Sparkasse;Baden-Württemberg
13258;Sparkasse Hochsauerland;;0;Sparkasse;Nordrhein-Westfalen
13021;Sparkasse Hochschwarzwald;;0;Sparkasse;Baden-Württemberg
13022;Sparkasse Hohenlohekreis;;0;Sparkasse;Baden-Württemberg
13375;Sparkasse Hohenwestedt;;0;Sparkasse;Schleswig-Holstein
13376;Sparkasse Holstein;;0;Sparkasse;Schleswig-Holstein
13199;Sparkasse Höxter;;0;Sparkasse;Niedersachsen
13081;Sparkasse im Landkreis Cham;;0;Sparkasse;Bayern
13082;Sparkasse im Landkreis Neustadt a. d. Aisch - Bad Windsheim;;0;Sparkasse;Bayern
13083;Sparkasse im Landkreis Schwandorf;;0;Sparkasse;Bayern
13084;Sparkasse Ingolstadt;;0;Sparkasse;Bayern
13395;Sparkasse Jena-Saale-Holzland;;0;Sparkasse;Thüringen
13364;Sparkasse Jerichower Land;;0;Sparkasse;Sachsen-Anhalt
13023;Sparkasse Karlsruhe Ettlingen;;0;Sparkasse;Baden-Württemberg
13259;Sparkasse Kierspe-Meinerzhagen;;0;Sparkasse;Nordrhein-Westfalen
13260;Sparkasse Kleve;;0;Sparkasse;Nordrhein-Westfalen
13328;Sparkasse Koblenz;;0;Sparkasse;Rheinland-Pfalz
13261;Sparkasse KölnBonn;;0;Sparkasse;Nordrhein-Westfalen
13024;Sparkasse Kraichgau;;0;Sparkasse;Baden-Württemberg
13262;Sparkasse Krefeld;;0;Sparkasse;Nordrhein-Westfalen
13085;Sparkasse Kulmbach-Kronach;;0;Sparkasse;Bayern
13086;Sparkasse Landsberg-Dießen;;0;Sparkasse;Bayern
13087;Sparkasse Landshut;;0;Sparkasse;Bayern
13150;Sparkasse Langen-Seligenstadt;;0;Sparkasse;Hessen
13151;Sparkasse Laubach-Hungen;;0;Sparkasse;Hessen
13200;Sparkasse LeerWittmund;;0;Sparkasse;Niedersachsen
13352;Sparkasse Leipzig;;0;Sparkasse;Sachsen
13263;Sparkasse Lemgo;;0;Sparkasse;Nordrhein-Westfalen
13264;Sparkasse Leverkusen;;0;Sparkasse;Nordrhein-Westfalen
13265;Sparkasse Lippstadt;;0;Sparkasse;Nordrhein-Westfalen
13025;Sparkasse Lörrach-Rheinfelden;;0;Sparkasse;Baden-Württemberg
13266;Sparkasse Lüdenscheid;;0;Sparkasse;Nordrhein-Westfalen
13201;Sparkasse Lüneburg;;0;Sparkasse;Niedersachsen
13088;Sparkasse Mainfranken Würzburg;;0;Sparkasse;Bayern
13329;Sparkasse Mainz;;0;Sparkasse;Rheinland-Pfalz
13365;Sparkasse Mansfeld-Südharz;;0;Sparkasse;Sachsen-Anhalt
13152;Sparkasse Marburg-Biedenkopf;;0;Sparkasse;Hessen
13026;Sparkasse Markgräflerland;;0;Sparkasse;Baden-Württemberg
13267;Sparkasse Märkisches Sauerland Hemer-Menden;;0;Sparkasse;Nordrhein-Westfalen
13118;Sparkasse Märkisch-Oderland;;0;Sparkasse;Brandenburg
13167;Sparkasse Mecklenburg-Nordwest;;0;Sparkasse;Mecklenburg-Vorpommern
13168;Sparkasse Mecklenburg-Schwerin;;0;Sparkasse;Mecklenburg-Vorpommern
13169;Sparkasse Mecklenburg-Strelitz;;0;Sparkasse;Mecklenburg-Vorpommern
13353;Sparkasse Meißen;;0;Sparkasse;Sachsen
13089;Sparkasse Memmingen-Lindau-Mindelheim;;0;Sparkasse;Bayern
13345;Sparkasse Merzig-Wadern;;0;Sparkasse;Saarland
13268;Sparkasse Meschede;;0;Sparkasse;Nordrhein-Westfalen
13090;Sparkasse Miltenberg-Obernburg;;0;Sparkasse;Bayern
13269;Sparkasse Minden-Lübbecke;;0;Sparkasse;Nordrhein-Westfalen
13091;Sparkasse Mittelfranken-Süd;;0;Sparkasse;Bayern
13377;Sparkasse Mittelholstein AG;;0;Sparkasse;Schleswig-Holstein
13330;Sparkasse Mittelmosel - Eifel Mosel Hunsrück;;0;Sparkasse;Rheinland-Pfalz
13396;Sparkasse Mittelsachsen;;0;Sparkasse;Sachsen
13397;Sparkasse Mittelthüringen;;0;Sparkasse;Thüringen
13354;Sparkasse Muldental;;0;Sparkasse;Sachsen
13270;Sparkasse Mülheim an der Ruhr;;0;Sparkasse;Nordrhein-Westfalen
13202;Sparkasse Münden;;0;Sparkasse;Niedersachsen
13271;Sparkasse Münsterland Ost;;0;Sparkasse;Nordrhein-Westfalen
13027;Sparkasse Neckartal-Odenwald;;0;Sparkasse;Baden-Württemberg
13170;Sparkasse Neubrandenburg – Demmin;;0;Sparkasse;Mecklenburg-Vorpommern
13093;Sparkasse Neuburg-Rain;;0;Sparkasse;Bayern
13094;Sparkasse Neumarkt-Parsberg;;0;Sparkasse;Bayern
13346;Sparkasse Neunkirchen;;0;Sparkasse;Saarland
13272;Sparkasse Neuss;;0;Sparkasse;Nordrhein-Westfalen
13092;Sparkasse Neu-Ulm – Illertissen;;0;Sparkasse;Bayern
13331;Sparkasse Neuwied;;0;Sparkasse;Rheinland-Pfalz
13095;Sparkasse Niederbayern-Mitte;;0;Sparkasse;Bayern
13119;Sparkasse Niederlausitz;;0;Sparkasse;Brandenburg
13203;Sparkasse Nienburg;;0;Sparkasse;Niedersachsen
13096;Sparkasse Nördlingen;;0;Sparkasse;Bayern
13097;Sparkasse Nürnberg;;0;Sparkasse;Bayern
51733;Sparkassenverband Baden-Württemberg;;0;Sparkasse;Baden-Württemberg
14721;Sparkassenverband Westfalen-Lippe;;0;Sparkasse;Nordrhein-Westfalen
13153;Sparkasse Oberhessen;;0;Sparkasse;Hessen
13355;Sparkasse Oberlausitz-Niederschlesien;;0;Sparkasse;Sachsen
13098;Sparkasse Oberpfalz Nord;;0;Sparkasse;Bayern
13154;Sparkasse Odenwaldkreis;;0;Sparkasse;Hessen
13120;Sparkasse Oder-Spree;;0;Sparkasse;Brandenburg
13028;Sparkasse Offenburg/Ortenau;;0;Sparkasse;Baden-Württemberg
13273;Sparkasse Olpe-Drolshagen-Wenden;;0;Sparkasse;Nordrhein-Westfalen
13204;Sparkasse Osnabrück;;0;Sparkasse;Niedersachsen
13205;Sparkasse Osterode am Harz;;0;Sparkasse;Niedersachsen
13121;Sparkasse Ostprignitz-Ruppin;;0;Sparkasse;Brandenburg
13099;Sparkasse Ostunterfranken;;0;Sparkasse;Bayern
13274;Sparkasse Paderborn-Detmold;;0;Sparkasse;Nordrhein-Westfalen
13171;Sparkasse Parchim-Lübz;;0;Sparkasse;Mecklenburg-Vorpommern
13100;Sparkasse Passau;;0;Sparkasse;Bayern
13101;Sparkasse Pfaffenhofen;;0;Sparkasse;Bayern
13029;Sparkasse Pforzheim Calw;;0;Sparkasse;Baden-Württemberg
13030;Sparkasse Pfullendorf-Meßkirch;;0;Sparkasse;Baden-Württemberg
13122;Sparkasse Prignitz;;0;Sparkasse;Brandenburg
13275;Sparkasse Radevormwald – Hückeswagen;;0;Sparkasse;Nordrhein-Westfalen
13031;Sparkasse Rastatt-Gernsbach;;0;Sparkasse;Baden-Württemberg
13103;Sparkasse Regensburg;;0;Sparkasse;Bayern
13102;Sparkasse Regen-Viechtach;;0;Sparkasse;Bayern
13276;Sparkasse Rheine;;0;Sparkasse;Nordrhein-Westfalen
13332;Sparkasse Rhein-Haardt;;0;Sparkasse;Rheinland-Pfalz
13333;Sparkasse Rhein-Nahe;;0;Sparkasse;Rheinland-Pfalz
13032;Sparkasse Rhein Neckar Nord;;0;Sparkasse;Baden-Württemberg
13277;Sparkasse Rietberg;;0;Sparkasse;Nordrhein-Westfalen
13104;Sparkasse Rosenheim-Bad Aibling;;0;Sparkasse;Bayern
13206;Sparkasse Rotenburg-Bremervörde;;0;Sparkasse;Niedersachsen
13105;Sparkasse Rothenburg ob der Tauber;;0;Sparkasse;Bayern
13106;Sparkasse Rottal-Inn;;0;Sparkasse;Bayern
13347;Sparkasse Saarbrücken;;0;Sparkasse;Saarland
13033;Sparkasse Salem-Heiligenberg;;0;Sparkasse;Baden-Württemberg
13207;Sparkasse Schaumburg;;0;Sparkasse;Niedersachsen
13208;Sparkasse Scheeßel;;0;Sparkasse;Niedersachsen
13034;Sparkasse Schönau-Todtnau;;0;Sparkasse;Baden-Württemberg
13035;Sparkasse Schopfheim-Zell;;0;Sparkasse;Baden-Württemberg
13036;Sparkasse Schwäbisch Hall – Crailsheim;;0;Sparkasse;Baden-Württemberg
13037;Sparkasse Schwarzwald-Baar;;0;Sparkasse;Baden-Württemberg
13107;Sparkasse Schweinfurt;;0;Sparkasse;Bayern
13278;Sparkasse Schwerte;;0;Sparkasse;Nordrhein-Westfalen
13279;Sparkasse Siegen;;0;Sparkasse;Nordrhein-Westfalen
13398;Sparkasse Sonneberg;;0;Sparkasse;Thüringen
13123;Sparkasse Spree-Neiße;;0;Sparkasse;Brandenburg
13209;Sparkasse Stade-Altes Land;;0;Sparkasse;Niedersachsen
13155;Sparkasse Starkenburg;;0;Sparkasse;Hessen
13039;Sparkasse Staufen-Breisach;;0;Sparkasse;Baden-Württemberg
13038;Sparkasse St. Blasien;;0;Sparkasse;Baden-Württemberg
13378;Sparkasse Südholstein;;0;Sparkasse;Schleswig-Holstein
13334;Sparkasse Südliche Weinstraße;;0;Sparkasse;Rheinland-Pfalz
13335;Sparkasse Südwestpfalz;;0;Sparkasse;Rheinland-Pfalz
13040;Sparkasse Tauberfranken;;0;Sparkasse;Baden-Württemberg
13336;Sparkasse Trier;;0;Sparkasse;Rheinland-Pfalz
13124;Sparkasse Uckermark;;0;Sparkasse;Brandenburg
13172;Sparkasse Uecker-Randow;;0;Sparkasse;Mecklenburg-Vorpommern
13210;Sparkasse Uelzen Lüchow-Dannenberg;;0;Sparkasse;Niedersachsen
13041;Sparkasse Ulm;;0;Sparkasse;Baden-Württemberg
13281;Sparkasse UnnaKamen;;0;Sparkasse;Nordrhein-Westfalen
13399;Sparkasse Unstrut-Hainich;;0;Sparkasse;Thüringen
13282;Sparkasse Vest Recklinghausen;;0;Sparkasse;Nordrhein-Westfalen
13400;Sparkasse Vogtland;;0;Sparkasse;Sachsen
13337;Sparkasse Vorderpfalz;;0;Sparkasse;Rheinland-Pfalz
13173;Sparkasse Vorpommern;;0;Sparkasse;Mecklenburg-Vorpommern
13156;Sparkasse Waldeck-Frankenberg;;0;Sparkasse;Hessen
13283;Sparkasse Werl;;0;Sparkasse;Nordrhein-Westfalen
13157;Sparkasse Werra-Meißner;;0;Sparkasse;Hessen
13338;Sparkasse Westerwald-Sieg;;0;Sparkasse;Rheinland-Pfalz
13379;Sparkasse Westholstein;;0;Sparkasse;Schleswig-Holstein
13284;Sparkasse Westmünsterland;;0;Sparkasse;Nordrhein-Westfalen
13158;Sparkasse Wetzlar;;0;Sparkasse;Hessen
13211;Sparkasse Wilhelmshaven;;0;Sparkasse;Niedersachsen
13285;Sparkasse Witten;;0;Sparkasse;Nordrhein-Westfalen
13366;Sparkasse Wittenberg;;0;Sparkasse;Sachsen-Anhalt
13286;Sparkasse Wittgenstein;;0;Sparkasse;Nordrhein-Westfalen
13042;Sparkasse Wolfach;;0;Sparkasse;Baden-Württemberg
13339;Sparkasse Worms-Alzey-Ried;;0;Sparkasse;Rheinland-Pfalz
13043;Sparkasse Zollernalb;;0;Sparkasse;Baden-Württemberg
13380;Sparkasse zu Lübeck AG;;0;Sparkasse;Schleswig-Holstein
13401;Sparkasse Zwickau;;0;Sparkasse;Sachsen
18379;Spartacus-Grundschule (Berlin);;0;Grundschule;Berlin
44497;Sperlingsbergschule Förderzentrum mit dem Förderschwerpunkt Lernen (Kirchberg);;0;Schule;Sachsen
5675;Spiesen-Elversberg, Gemeinde;;0;Gemeindeverwaltung;Saarland
26822;Spitalhof-Gemeinschaftsschule (Ulm);;0;Gemeinschaftsschule;Baden-Württemberg
35701;Splittingschule Grundschule (Papenburg);;0;Grundschule;Niedersachsen
27809;Spohn-Gymnasium (Ravensburg);;0;Gymnasium;Baden-Württemberg
14717;Sportamt Bremen;;0;Sport und Freizeit;Bremen
5947;Sportamt - Großrosseln;;0;;Saarland
5489;Sportangelegenheiten - Neunkirchen;;0;;Saarland
30543;Sportbetonte Grundschule Cottbus (Cottbus);;0;Grundschule;Brandenburg
44921;Sportgymnasium Chemnitz (Chemnitz OT Reichenhain);;0;Schule;Sachsen
44890;Sportgymnasium Dresden (Dresden OT Friedrichstadt);;0;Schule;Sachsen
46055;Sportgymnasium (Magdeburg);;0;Schule;Sachsen-Anhalt
5411;Sport - Lebach;;0;;Saarland
45222;Sportoberschule Chemnitz (Chemnitz OT Bernsdorf);;0;Schule;Sachsen
45170;Sportoberschule Dresden (Dresden OT Friedrichstadt);;0;Schule;Sachsen
45075;SportOberschule Leipzig - Oberschule der Stadt Leipzig (Leipzig OT Zentrum-Nordwest);;0;Schule;Sachsen
5120;Sportreferat des AStA der Uni Münster;;0;AStA;Nordrhein-Westfalen
30421;Sportschule Frankfurt(Oder) Gesamtschule mit gymnasialer Oberstufe (Frankfurt (Oder));;0;Schule;Brandenburg
46054;Sportschulen Halle (Halle (Saale));;0;Schule;Sachsen-Anhalt
30016;"Sportschule Potsdam ""Friedrich Ludwig Jahn"" (Potsdam)";;0;Schule;Brandenburg
16240;Sport- und Bäderamt Stadt Bonn;;0;Sport und Freizeit;Nordrhein-Westfalen
5138;Sport und Bäderamt Wuppertal;;0;Stadtverwaltung;Nordrhein-Westfalen
5360;Sport- und Freizeitbetrieb - Heusweiler;;0;;Saarland
34910;Sprachheilschule Celle Förderschule Schwerpunkt Sprache (Hambühren);;0;Förderschule;Niedersachsen
44451;"Sprachheilschule ""Eubios "" (Schule in freier Trägerschaft) (Thalheim/Erzgeb.)";;0;Schule;Sachsen
46053;Sprachheilschule Halle (Halle (Saale));;0;Schule;Sachsen-Anhalt
32026;Sprachheilschule (Sinntal);;0;Schule;Hessen
29104;Sprachheilschule Sonderpädagogisches Bildungs- und Beratungszentrum Förderschwerpunkt Sprache (Crailsheim);;0;Schule;Baden-Württemberg
16121;Sprecher*innenrat Uni Regensburg;;0;Studierendenparlament;Bayern
30151;Spree-Oberschule Fürstenwalde (Fürstenwalde/Spree);;0;Schule;Brandenburg
18591;Spreewald-Grundschule (Berlin);;0;Grundschule;Berlin
30503;Spreewald-Schule Lübben Oberschule (Lübben(Spreewald));;0;Schule;Brandenburg
15811;Spremberg;;0;Stadtverwaltung;Brandenburg
50197;SPRIND GMBH;;0;Unternehmen;Bund
17217;Sprinkenhof GmbH;;0;;Hamburg
47597;Sprottenschule Grundschule der Stadt Eckernförde in Eckernförde (Eckernförde);;0;Grundschule;Schleswig-Holstein
16885;SRH Berlin University of Applied Sciences;;0;Hochschule;Berlin
34191;SRH Berufsfachschule für Ergotherapie;;0;Schule;Niedersachsen
32936;SRH Fachschulen Frankfurt (Frankfurt am Main);;0;Schule;Hessen
16776;SRH Fernhochschule Riedlingen;;0;Hochschule;Baden-Württemberg
16990;SRH Hochschule der populären Künste;;0;Hochschule;Berlin
16903;SRH Hochschule für Gesundheit;;0;Hochschule;Thüringen
17001;SRH Hochschule für Logistik und Wirtschaft;;0;Hochschule;Nordrhein-Westfalen
17026;SRH Hochschule für Wirtschaft und Medien Calw;;0;Hochschule;Baden-Württemberg
16834;SRH Hochschule Heidelberg;;0;Hochschule;Baden-Württemberg
49784;SRH Kliniken Landkreis Sigmaringen GmbH;;0;Krankenhaus;Baden-Württemberg
44126;SRH Montessori-Grundschule Dresden (Schule in freier Trägerschaft) (Dresden OT Leuben);;0;Grundschule;Sachsen
44633;SSA - Sächsische Sozialakademie gemeinnützige GmbH Fachschule für Sozialwesen (Schule in freier Trägerschaft) (Chemnitz OT Hilbersdorf);;0;Schule;Sachsen
44741;SSA - Sächsische Sozialakademie gGmbH Berufsfachschule für Pflegehilfe (Schule in freier Trägerschaft) (Chemnitz OT Hilbersdorf);;0;Schule;Sachsen
19049;SSB Schwedische Schule in Berlin (Berlin);;0;Ausländische Schule;Berlin
32988;Staatl. anerk. Altenpflegeschule, VDAB Schulungszentrum GmbH (Ortenberg);;0;Schule;Hessen
32996;Staatl. anerk. Altenpflegeschule, VDAB Schulungszentrum GmbH (Wetzlar);;0;Schule;Hessen
33022;Staatl. anerkannte Krankenpflegeschule des Ev. Diakonievereins am Kreiskrankenhaus Rotenburg (Rotenburg a.d. Fulda);;0;Schule;Hessen
48454;Staatl. anerkannte Private Höhere Berufsfachschule für Pharmazeutisch-technische, (Erfurt);;0;Schule;Thüringen
41027;Staatl. anerk. Berufskolleg, Werkberufs- (Leverkusen);;0;Schule;Nordrhein-Westfalen
48455;Staatl. anerk. HBFS für Altenpflege und gen. BFS für Altenpflegehilfe der VHS-Bildungswerk GmbH (Gotha);;0;Schule;Thüringen
32956;Staatl.anerk. Schule für Physiothereapie an der orthopädischen Universitätsklinik Friedrichsheim gGmbH (Frankfurt am Main);;0;Schule;Hessen
48453;Staatlich anerkannte Berufsbildende Schule in freier Trägerschaft Gera-Kaimberg, Bildungswerk für Gesundheits- und Sozialberufe Gera Kaimberg (Gera);;0;Schule;Thüringen
46051;Staatlich anerkannte Ersatzschule - Fachschule Sozialpädagogik (Aschersleben);;0;Schule;Sachsen-Anhalt
46050;Staatlich anerkannte Ersatzschule mit Ausgleichsklassen (Bernburg (Saale));;0;Schule;Sachsen-Anhalt
48452;Staatlich anerkannte Fachschule und höhere Berufsfachschule für Gesundheits- und Pflegeberufe (Ilmenau);;0;Schule;Thüringen
48450;Staatlich anerkannte/genehmigte berufsbildende Schulen in Weimar, Fachschule und höhere Berufsfachschule für Gesundheits-, Pflege- und Sozialberufe (Weimar);;0;Schule;Thüringen
48449;Staatlich anerkannte/genehmigte Fachschule und höhere Berufsfachschule für Gesundheits-, Sozial-, Pflege- und Assistenzberufe (Meiningen);;0;Schule;Thüringen
48451;Staatlich anerkannte private berufliche Schulen für Therapie, Pädagogik und Pflege (An der Schmücke OT Heldrungen);;0;Schule;Thüringen
32979;Staatlich anerkanntes Ausbildungsinstitut für Altenpflegeberufe - Vereinte Martin Luther + Althanauer Hospital Stiftung Hanau (Hanau);;0;Schule;Hessen
48448;Staatlich anerkanntes Christliches Gymnasium Jena (Jena);;0;Gymnasium;Thüringen
33018;Staatlich anerkannte Schule für Techische Assistenten/innen in der Medizin (Fulda);;0;Schule;Hessen
9058;Staatliche Akademie der bildenden Künste Karlsruhe;;0;Akademie der Künste;Baden-Württemberg
9059;Staatliche Akademie der bildenden Künste Stuttgart;;0;Akademie der Künste;Baden-Württemberg
16135;Staatliche Arbeitsschutzbehörde bei der Unfallkasse Nord;;0;Arbeitsschutz;Schleswig-Holstein
27064;Staatliche Ballettakademie Berufsfachschule John-Cranko-Schule Stuttgart (Stuttgart);;0;Schule;Baden-Württemberg
18847;Staatliche Ballettschule Berlin und Schule für Artistik (Berlin);;0;Berufliches Gymnasium;Berlin
17022;Staatliche Bauamt Kempten;;0;Bauamt;Bayern
48447;Staatliche Berufsbildende Schule 3 Technik Gera (Gera);;0;Schule;Thüringen
48446;Staatliche Berufsbildende Schule 6 für Gesundheit und Soziales Erfurt, Marie-Elise-Kayser-Schule (Erfurt);;0;Schule;Thüringen
48445;Staatliche Berufsbildende Schule für Gesundheit und Soziales Jena (Jena);;0;Schule;Thüringen
48444;Staatliche Berufsbildende Schule für Gesundheit und Soziales Meiningen (Meiningen);;0;Schule;Thüringen
48443;"Staatliche Berufsbildende Schule für Gesundheit und Soziales Saalfeld ""Georgius Agricola"", Medizinische Fachschule (Saalfeld)";;0;Schule;Thüringen
48442;Staatliche Berufsbildende Schule für Wirtschaft und Soziales (Altenburg);;0;Schule;Thüringen
48441;Staatliche Berufsbildende Schule Gesundheit, Soziales und Sozialpädagogik Gera (Gera);;0;Schule;Thüringen
48439;Staatliche Berufsbildende Schulen Eichsfeld, SBBS Eichsfeld (Leinefelde-Worbis);;0;Schule;Thüringen
48440;Staatliche Berufsbildende Schule Wirtschaft/Verwaltung -Dr. Eduard Amthor- Gera, Ausbildungsschule (Gera);;0;Schule;Thüringen
28583;Staatliche Berufsfachschule Gewerbliche Schule (Furtwangen im Schwarzwald);;0;Schule;Baden-Württemberg
49871;Staatliche Berufsschule Fürth;;0;Berufsschule;Bayern
34601;Staatliche Berufsschule im Berufsbildungswerk Nordhessen (Bad Arolsen);;0;Berufsschule;Hessen
34544;Staatliche Berufsschule im Berufsbildungswerk Südhessen (Karben);;0;Berufsschule;Hessen
48438;Staatliche Fachschule für Bau Wirtschaft und Verkehr Gotha (Gotha);;0;Schule;Thüringen
21727;Staatliche Fachschule für Sozialpädagogik Altona (Hamburg);;0;Schule;Hamburg
21728;Staatliche Fachschule für Sozialpädagogik - Fröbelseminar - (Hamburg);;0;Schule;Hamburg
34570;Staatliche Fachschule Weilburg-Hadamar (Weilburg);;0;Schule;Hessen
26748;Staatliche Feintechnikschule Gewerbliche Schule (Villingen-Schwenningen);;0;Schule;Baden-Württemberg
17362;Staatliche Feuerwehrschule Bayern, Standort Geretsried;;0;Aus- und Weiterbildung;Bayern
17363;Staatliche Feuerwehrschule Bayern, Standort Regensburg;;0;Aus- und Weiterbildung;Bayern
17364;Staatliche Feuerwehrschule Bayern, Standort Würzburg;;0;Aus- und Weiterbildung;Bayern
48431;Staatliche Gemeinschaftsschule 9 Erfurt (Erfurt);;0;Gemeinschaftsschule;Thüringen
48437;"Staatliche Gemeinschaftsschule ""Albert Einstein"" Sömmerda (Sömmerda)";;0;Gemeinschaftsschule;Thüringen
48436;"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz (Bad Tabarz)";;0;Gemeinschaftsschule;Thüringen
48430;Staatliche Gemeinschaftsschule Am Rennsteig Neuhaus am Rennweg (Neuhaus);;0;Gemeinschaftsschule;Thüringen
48435;"Staatliche Gemeinschaftsschule ""An der Trießnitz"" Jena (Jena)";;0;Gemeinschaftsschule;Thüringen
48429;Staatliche Gemeinschaftsschule Bürgel (Bürgel);;0;Gemeinschaftsschule;Thüringen
48428;Staatliche Gemeinschaftsschule Carl Zeiss Weimar (Weimar);;0;Gemeinschaftsschule;Thüringen
48427;Staatliche Gemeinschaftsschule Ebeleben (Ebeleben);;0;Gemeinschaftsschule;Thüringen
48426;Staatliche Gemeinschaftsschule Friedrich von Hardenberg Greußen (Greußen);;0;Gemeinschaftsschule;Thüringen
48434;"Staatliche Gemeinschaftsschule ""Galileo"" Winzerla (Jena)";;0;Gemeinschaftsschule;Thüringen
48425;Staatliche Gemeinschaftsschule Gotha (Gotha);;0;Gemeinschaftsschule;Thüringen
48424;Staatliche Gemeinschaftsschule Grabfeld (Grabfeld OT Bibra);;0;Gemeinschaftsschule;Thüringen
48423;Staatliche Gemeinschaftsschule Gräfenroda (Geratal OT Gräfenroda);;0;Gemeinschaftsschule;Thüringen
48422;Staatliche Gemeinschaftsschule Großbreitenbach (Großbreitenbach);;0;Gemeinschaftsschule;Thüringen
48421;Staatliche Gemeinschaftsschule Herbsleben (Herbsleben);;0;Gemeinschaftsschule;Thüringen
48420;Staatliche Gemeinschaftsschule Hüpstedt Dünwaldschule (Dünwald);;0;Gemeinschaftsschule;Thüringen
48419;Staatliche Gemeinschaftsschule Kaulsdorf, Berufswahlfreundliche Schule (Kaulsdorf);;0;Gemeinschaftsschule;Thüringen
48418;Staatliche Gemeinschaftsschule Kerspleben (Erfurt-Kerspleben);;0;Gemeinschaftsschule;Thüringen
48433;"Staatliche Gemeinschaftsschule ""Kulturanum"" Jena (Jena)";;0;Gemeinschaftsschule;Thüringen
48417;Staatliche Gemeinschaftsschule Menteroda (Menteroda);;0;Gemeinschaftsschule;Thüringen
48416;Staatliche Gemeinschaftsschule Oldisleben (An der Schmücke OT Oldisleben);;0;Gemeinschaftsschule;Thüringen
48415;Staatliche Gemeinschaftsschule Rodeberg OT Struth (Rodeberg);;0;Gemeinschaftsschule;Thüringen
48414;Staatliche Gemeinschaftsschule Stadtilm (Stadtilm);;0;Gemeinschaftsschule;Thüringen
48413;Staatliche Gemeinschaftsschule Südeichsfeld (Südeichsfeld OT Heyerode);;0;Gemeinschaftsschule;Thüringen
48412;Staatliche Gemeinschaftsschule Tanna (Tanna);;0;Gemeinschaftsschule;Thüringen
48411;Staatliche Gemeinschaftsschule Tonna (Tonna);;0;Gemeinschaftsschule;Thüringen
48410;Staatliche Gemeinschaftsschule Trusetal (Brotterode-Trusetal);;0;Gemeinschaftsschule;Thüringen
48409;Staatliche Gemeinschaftsschule Weimar (Weimar);;0;Gemeinschaftsschule;Thüringen
48432;"Staatliche Gemeinschaftsschule ""Wenigenjena"" (Jena)";;0;Gemeinschaftsschule;Thüringen
48408;Staatliche Geschwister-Scholl-Regelsc (Bad Blankenburg);;0;Schule;Thüringen
41104;Staatliche Glasfachschule Rheinbach (Rheinbach);;0;Schule;Nordrhein-Westfalen
48327;Staatliche Grundschule 8A Erfurt (Erfurt);;0;Grundschule;Thüringen
48407;"Staatliche Grundschule ""Adolf von Trützschler"" Wölfis (Ohrdruf)";;0;Grundschule;Thüringen
48406;"Staatliche Grundschule ""Adolph Diesterweg"" Ebeleben (Ebeleben)";;0;Grundschule;Thüringen
48405;"Staatliche Grundschule ""Adolph Diesterweg"" Krölpa (Krölpa)";;0;Grundschule;Thüringen
48326;Staatliche Grundschule Adolph Diesterweg Niedergebra (Niedergebra);;0;Grundschule;Thüringen
48404;"Staatliche Grundschule ""Adolph Diesterweg"" Sömmerda (Sömmerda)";;0;Grundschule;Thüringen
48333;"Staatliche Grundschule ""Albert Kuntz"" Salza (Nordhausen)";;0;Grundschule;Thüringen
48325;Staatliche Grundschule Albert Schweitzer Thamsbrück (Bad Langensalza OT Thamsbrück);;0;Grundschule;Thüringen
48324;Staatliche Grundschule Altkirchen (Schmölln OT Altkirchen);;0;Grundschule;Thüringen
48403;"Staatliche Grundschule ""Am Erlbach"" Kraftsdorf (Kraftsdorf)";;0;Grundschule;Thüringen
48323;Staatliche Grundschule Am Förstemannweg Nordhausen (Nordhausen);;0;Grundschule;Thüringen
48322;Staatliche Grundschule Am Hainich Behringen (Hörselberg-Hainich);;0;Grundschule;Thüringen
48321;Staatliche Grundschule Am Hanstein Gerbershausen (Gerbershausen);;0;Grundschule;Thüringen
48320;Staatliche Grundschule Am Hexenberg Bad Berka (Bad Berka);;0;Grundschule;Thüringen
48319;Staatliche Grundschule Am Kieselbach Kieselbach (Krayenberggemeinde);;0;Grundschule;Thüringen
48402;"Staatliche Grundschule ""Am kleinen Weinberg"" Bad Sulza (Bad Sulza)";;0;Grundschule;Thüringen
48401;"Staatliche Grundschule ""Am Königstuhl"" Artern (Artern)";;0;Grundschule;Thüringen
48400;"Staatliche Grundschule ""Am Lohholz"" Sollstedt (Sollstedt)";;0;Grundschule;Thüringen
48318;Staatliche Grundschule am Mühltal Weißenborn (Weißenborn);;0;Grundschule;Thüringen
48399;"Staatliche Grundschule ""Am Ohmgebirge"" Worbis (Leinefelde-Worbis)";;0;Grundschule;Thüringen
48332;"Staatliche Grundschule ""Am Rennsteig"" Tambach-Dietharz (Tambach-Dietharz)";;0;Grundschule;Thüringen
